"","Fecha","AVELAR P DO ALFERES(83049)_PrecipitacaoTotal","AVELAR P DO ALFERES(83049)_TempMaximaMedia","AVELAR P DO ALFERES(83049)_TempMinimaMedia","AVELAR P DO ALFERES(83049)_UmidadeRelativaMedia","BENTO GONCALVES(83941)_PrecipitacaoTotal","BENTO GONCALVES(83941)_TempMaximaMedia","BENTO GONCALVES(83941)_TempMinimaMedia","BENTO GONCALVES(83941)_UmidadeRelativaMedia","CAMPOS NOVOS(83887)_PrecipitacaoTotal","CAMPOS NOVOS(83887)_TempMaximaMedia","CAMPOS NOVOS(83887)_TempMinimaMedia","CAMPOS NOVOS(83887)_UmidadeRelativaMedia","CHAPECO(83883)_PrecipitacaoTotal","CHAPECO(83883)_TempMaximaMedia","CHAPECO(83883)_TempMinimaMedia","CHAPECO(83883)_UmidadeRelativaMedia","CRUZ ALTA(83912)_PrecipitacaoTotal","CRUZ ALTA(83912)_TempMaximaMedia","CRUZ ALTA(83912)_TempMinimaMedia","CRUZ ALTA(83912)_UmidadeRelativaMedia","CRUZ DAS ALMAS(83222)_PrecipitacaoTotal","CRUZ DAS ALMAS(83222)_TempMaximaMedia","CRUZ DAS ALMAS(83222)_TempMinimaMedia","CRUZ DAS ALMAS(83222)_UmidadeRelativaMedia","GUARULHOS(83075)_PrecipitacaoTotal","GUARULHOS(83075)_TempMaximaMedia","GUARULHOS(83075)_TempMinimaMedia","GUARULHOS(83075)_UmidadeRelativaMedia","IRAI(83881)_PrecipitacaoTotal","IRAI(83881)_TempMaximaMedia","IRAI(83881)_TempMinimaMedia","IRAI(83881)_UmidadeRelativaMedia","IRATI(83836)_PrecipitacaoTotal","IRATI(83836)_TempMaximaMedia","IRATI(83836)_TempMinimaMedia","IRATI(83836)_UmidadeRelativaMedia","IVAI(83811)_PrecipitacaoTotal","IVAI(83811)_TempMaximaMedia","IVAI(83811)_TempMinimaMedia","IVAI(83811)_UmidadeRelativaMedia","LONDRINA(83766)_PrecipitacaoTotal","LONDRINA(83766)_TempMaximaMedia","LONDRINA(83766)_TempMinimaMedia","LONDRINA(83766)_UmidadeRelativaMedia","PORTO ALEGRE(83967)_PrecipitacaoTotal","PORTO ALEGRE(83967)_TempMaximaMedia","PORTO ALEGRE(83967)_TempMinimaMedia","PORTO ALEGRE(83967)_UmidadeRelativaMedia","SANTA MARIA(83936)_PrecipitacaoTotal","SANTA MARIA(83936)_TempMaximaMedia","SANTA MARIA(83936)_TempMinimaMedia","SANTA MARIA(83936)_UmidadeRelativaMedia","SAO LUIZ GONZAGA(83907)_PrecipitacaoTotal","SAO LUIZ GONZAGA(83907)_TempMaximaMedia","SAO LUIZ GONZAGA(83907)_TempMinimaMedia","SAO LUIZ GONZAGA(83907)_UmidadeRelativaMedia","SAO MATEUS(83550)_PrecipitacaoTotal","SAO MATEUS(83550)_TempMaximaMedia","SAO MATEUS(83550)_TempMinimaMedia","SAO MATEUS(83550)_UmidadeRelativaMedia","SAO PAULO MIR de SANTANA(83781)_PrecipitacaoTotal","SAO PAULO MIR de SANTANA(83781)_TempMaximaMedia","SAO PAULO MIR de SANTANA(83781)_TempMinimaMedia","SAO PAULO MIR de SANTANA(83781)_UmidadeRelativaMedia"
"74",2006-02-01,125.7,27.826667,17.87,77.075,56,24.832258,13.5,74.83871,188.2,24.653333,14,70.566667,95.7,28.132258,16.412903,70.225806,184.5,27.806452,14.729032,68.669355,0.5,28.4594731999865,21.4527448741098,84.5048627843785,197.8,29.635714,19.889286,76.535714,114.3,30.025806,17.309677,73.524194,71.1,25.232258,14.522581,90.233871,61.9,28.135484,15.348387,74.290323,73.4,30.483871,18.190323,70.959677,38.6,27.329032,16.209677,73.129032,208.9,26.903226,15.535484,74.467742,263.6,30.093548,16.948387,69,9.10000000000001,34.667857,23.003571,80.866071,166,28.660714,20.185714,78.044643
"75",2006-03-01,170.7,29.367742,19.658065,79.314516,154.7,23.756667,14.126667,73.825,213.4,27.687097,16.964516,72.306452,223.8,27.423333,16.526667,69.891667,231.4,27.283333,15.263333,66.641667,41.4,29.6265210631116,21.3830473991215,87.78311637989,464.6,29.5,19.051613,77.75,193.3,29.546667,17.253333,69.7,178.3,25.746667,15.746667,89.6,287.7,27.85,14.963333,71.9,122.8,31.193333,18.883333,68.366667,118.4,26.743333,17.106667,72.233333,134.6,27.12,16.476667,71.516667,255.3,29.793333,16.813333,66.225,255.6,32.632258,23.019355,83.008065,607.9,28.658065,19.241935,82.653226
"76",2006-04-01,439.5,28.490323,19.745161,85.193548,62.7,29.109677,17.967742,72.112903,192.3,26.522581,17.148387,77.895161,236.3,30.470968,19.425806,69.169355,140.1,31.951613,19.1,64.25,167.6,28.224748174155,20.8287493184112,96.0923495502368,101.4,26.736667,16.67,75.025,188,33.058065,20.490323,70.516129,75.5,27.803226,17.625806,90.637097,257.3,29.358065,16.925806,75.967742,297,30.954839,20.529032,74.774194,136,31.577419,20.570968,70.733871,84.2,32.154839,19.996774,68.669355,172.4,33.822581,20.43871,65.637097,62.5,31.04,21.556667,83.741667,51.1,25.983333,16.973333,74.091667
"77",2006-05-01,83,30.275,18.814286,77.571429,135.7,27.593548,18.177419,76.830645,175.3,26.325,16.878571,77.383929,115.5,29.651613,19.493548,75.346774,130.9,29.806452,19.093548,73.298387,105.5,24.6034247372245,20.3486374841786,105.539783103784,15,22.983333,13.233333,76.05,160,32.122581,21.141935,74.935484,246.7,27.677419,18.141935,91.024194,158.7,26.9,17.512903,81.274194,458.6,29.725806,20.909677,82.854839,89,31.077419,21.26129,71.258065,163.9,30.812903,20.564516,75.959677,244,32.309677,20.541935,72.548387,2.59999999999999,29.774194,18.732258,78.758065,15,22.16129,13.448387,74.435484
"78",2006-06-01,64.3,31.925806,18.216129,74.104839,153.6,27.225,17.560714,74.0625,206.1,26.893548,17.248387,79.483871,232.1,29.732143,18.996429,74.75,141.6,30.492857,18.425,71.125,205.3,22.4258529936274,18.618178446599,107.423469216753,18.7,23.623333,12.86,75.183333,174.8,32.364286,20.307143,74.580357,117.3,27.785714,17.546429,90.241071,111.7,28.706897,17.113793,79.534483,176.6,31.110714,20.278571,76.0625,167.5,30.810714,20.5,72.6875,145.2,31.092857,19.542857,74.776786,164.1,32.235714,19.95,71.723214,74.8,28.016667,17.573333,80.125,24.2,22.906667,13.373333,71.366667
"79",2006-07-01,34.9,29.453333,17.293333,78.175,208.3,27.319355,18.232258,81.193548,187.4,23.483333,14.186667,80.441667,151.1,29.596774,19.267742,75.556452,109.1,29.677419,19.129032,76.943548,70.8,23.3533814439461,18.0123035348635,101.928577236884,77.8,24.912903,12.464516,73.862903,43.7,31.909677,20.251613,78.798387,98.6,28.832258,16.396774,92.298387,88.6,27.774194,16.535484,79.991935,159.5,32.46129,19.96129,70.580645,108.9,30.283871,21.587097,82,173.6,30.116129,20.403226,82.548387,155.1,32.058065,20.403226,74.564516,62.7,27.290323,16.464516,83.403226,71,24.354839,13.274194,67.120968
"80",2006-08-01,16.4,25.306452,13.345161,79.024194,56.6,24.516667,15.39,78.333333,266.4,17.351613,8.522581,83.024194,298.4,26.57,16.153333,78.825,164.6,26.92,15.98,74.741667,77.9,23.1955325386688,17.0726814289701,102.12092569961,4.09999999999999,25.980645,13.658065,69.362903,241.8,28.313333,17.013333,83,128.8,25.12,14.85,93.708333,204.5,25.136667,13.81,82.183333,42,30.526667,18.713333,74.95,38.9,27.79,18.363333,79.1,122,27.46,16.706667,81.408333,268.8,28.593333,17.653333,76,49.3,27.845161,17.974194,81.830645,5.8,25.325806,14.125806,63.637097
"81",2006-09-01,3.90000000000001,26.353333,11.68,79.033333,178.5,17.229032,8.809677,82.483871,71.2,19.046667,9.906667,76.725,327.9,19.73871,9.916129,80.879032,187.5,19.516129,9.512903,78.169355,125.5,24.8651841870934,17.9197533876011,101.307348519795,80.3,25.573333,13.89,72.266667,303.9,21.374194,10.890323,83.217742,247.6,19.912903,9.519355,93.903226,96.4,22.554839,10.370968,80.870968,92,25.390323,13.593548,76.766129,134.9,20.206452,11.951613,79.830645,102.8,20.180645,9.387097,82.370968,205.4,21.064516,10.251613,77.556452,69.4,27.756667,18.38,80.191667,77.7,24.75,14.25,69.425
"82",2006-10-01,14,25.135484,11.616129,75.798387,60.7,17.793333,9.716667,77.041667,293.7,16.232258,6.596774,75.564516,57.7,20.893333,11.67,74.166667,37.4,20.486667,10.616667,73.383333,90.5,25.6142845777244,18.4381507139738,90.951547096705,62.8,27.096774,16.280645,76.354839,37.7,21.78,10.86,84.675,14.9,22.193333,8.93,90.991667,141.2,19.713333,8.623333,86.091667,9.40000000000001,26.873333,12.486667,73.083333,235.7,18.81,11.353333,84.1,131.6,19.153333,10.263333,81.316667,53,21.73,12.086667,73.55,233.5,28.180645,20.883871,83.83871,100.4,26.151613,16.625806,75.008065
"83",2006-11-01,0,27.287097,10.841935,71.217742,280.5,15.635484,6.393548,76.016129,99.6,19.519355,8.693548,78.274194,217.5,18.532258,8.23871,75.104839,170.1,16.858065,6.712903,77.919355,89.1,25.3988260054124,19.5342052119443,95.9906624473215,157.3,27.463333,16.883333,75.183333,188.7,18.877419,7.819355,83.903226,135.3,19.377419,6.93871,90.016129,83.4,23.845161,9.793548,79.475806,210.2,24.23871,11.16129,74.556452,178.6,17.793548,8.493548,81.379032,75.6,16.567742,6.990323,79.08871,118.2,18.83871,8.096774,74.016129,341.8,29.126667,21.543333,86.008333,230.7,26.65,17.173333,74.15
"84",2006-12-01,8.8,27.695633448968,13.6,64.775,123.4,18.66129,8.145161,75.822581,171.9,23.106667,11.98,75.083333,66.6,22.719355,11.43871,69.879032,78.2,19.209677,8.703226,78.298387,19.2,29.8537249790428,20.5815865042757,84.5263790239568,300.3,29.445161,19.022581,78.153226,88.9,23.651613,10.580645,76.258065,12.1,22.1,9.945161,79.677419,190,23.441935,11.63871,76.991935,12.8,27.764516,13.535484,66.701613,149.1,19.993548,10.293548,82.129032,112.8,19.354839,8.987097,79.895161,51.6,20.793548,10.093548,75.733871,344.7,30.277419,22.732258,84.564516,311.5,28.319355,19.312903,77.120968
"85",2007-01-01,42.2,28.3336607916131,16.425806,68.330645,270,22.913333,13.44,73.766667,253.2,22.935484,13.680645,82.008065,116.4,26.79,15.666667,66.066667,342.9,24.85,14.126667,72.508333,8.09999999999999,32.0759328149251,20.9657254108675,77.7996587142029,197.3,27.948387,19.525806,79,87.1,28.453333,15.28,71.466667,27.9,26.356667,12.69,74.266667,69,24.24,10.483333,71.891667,2,31.72,16.746667,59.4,174.9,24.973333,15.473333,79.7,211.8,24.543333,14.876667,77.85,367.1,26.616667,15.73,69.8,46.4,32.629032,23.254839,85.322581,213.5,27.425806,19.764516,78.024194
"86",2007-02-01,181.9,27.3104309782955,17.826667,78.308333,119.2,23.193548,14.535484,78.483871,198.8,24.293333,12.893333,67.691667,209.2,26.309677,16.287097,75.241935,224.9,26.016129,15.483871,76.967742,146.9,26.3951386551528,20.516713598187,85.3322815633997,136.3,30.628571,19.564286,73.6875,210.1,28.03871,17.283871,77.193548,79,26.319355,14.406452,78.943548,241.7,25.380645,15.729032,81.274194,92.7,31.909677,18.180645,67.709677,70,26.025806,17.180645,78.580645,112.8,26.012903,16.629032,77.879032,222.9,27.954839,17.287097,74.096774,301.5,31.307143,22.621429,86.3125,285.9,29.975,19.378571,71.696429
"87",2007-03-01,118.5,30.267742,18.735484,75.733871,162.3,23.766667,12.62,70.15,154.6,27.2,15.958065,67.725806,276.4,27.25,14.873333,67.141667,126.6,27.466667,13.896667,68.983333,136.6,27.1147814501872,20.7944627910974,97.3769483847747,116.8,31.36129,19.287097,72.209677,286.8,29.12,15.266667,69.241667,202.6,26.043333,13.94,73.891667,70.7,27.543333,15.846667,72.733333,187.5,30.833333,17.863333,68.608333,132.3,26.546667,15.246667,70.066667,105,27.026667,14.586667,67.983333,164.5,29.336667,15.163333,61.733333,85.4,32.903226,22.519355,79.774194,185.4,30.716129,19.816129,68.774194
"88",2007-04-01,238.9,28.635484,18.596774,78.201613,209.6,27.412903,15.974194,72.879032,196,25.116129,15.741935,77.774194,119.6,30.23871,18.396774,67.629032,73.7,31.274194,17.567742,61.766129,59.6,27.6787574838419,20.620844901769,101.898584861806,198.9,27.656667,18.23,77.775,133.8,32.483871,19.070968,67.887097,140.8,27.932258,16.012903,77.75,47.2,30.141935,16.051613,65.33871,316.4,31.306452,19.73871,71.120968,89,30.548387,19.13871,70.854839,202.1,31.264516,18.190323,69.048387,105.4,33.364516,19.516129,61.814516,223.2,31.993333,21.806667,82.141667,124.8,27.26,18.506667,76.65
"89",2007-05-01,187.5,29.817241,18.82069,81.525862,44.8,26.422581,16.835484,72.620968,112.8,25.710345,15.151724,74.87931,95,29.509677,18.4,70.935484,99.9,30.096774,18.029032,69.717742,96.8,22.7285548925862,20.0225506300178,112.755602873109,57.8,23.270968,13.667742,78.83871,104.6,32.295652,19.503226,67.032258,201.8,25.354839,16.493548,87.177419,170.8,27.93871,17.4,78.314516,184.3,28.76129,19.83871,79.967742,105,30.403226,20.051613,69.919355,95.7,30.354839,19.141935,70.379032,140.1,32.141935,20.051613,67.508065,25,29.941935,19.464516,80.080645,59,23.083871,13.993548,74.693548
"90",2007-06-01,75.1,29.580645,18.167742,79.096774,76.8,26.637931,16.634483,75.758621,115.8,24.835484,15.183871,78.5,49.2,29.834483,18.248276,69.043103,59.3,30.158621,17.658621,79.603448,168.7,21.2774314058167,18.6714514700091,109.246009574168,31.4,24.666667,12.916667,75.9,112.2,32.255172,19.055172,67.87931,105.5,27.196552,16.07931,91.543103,169.1,29.2,18.585714,80.580357,164.8,30.165517,19.941379,78.137931,72.1,29.755172,20.024138,75.37931,127.3,30.572414,18.734483,74.474138,136.9,32.268966,19.506897,67.310345,4.3,29.84,17.813333,81.4,30.7,25.003333,14.02,65.808333
"91",2007-07-01,149.8,27.85,17.043333,83.266667,91.1,25.967742,16.606452,76.830645,248.7,21.613333,11.793333,78.183333,93.4,28.267742,17.519355,74.048387,53.6,28.564516,17.222581,84.282258,68.5,22.2090104945418,17.0393397879662,104.775855385862,137.8,21.919355,11.519355,77.830645,87,30.729032,18.219355,73.782258,160.3,25.974194,15.835484,92.008065,36.6,30,16.970968,75.580645,216.6,30.419355,18.748387,74.120968,75.1,29.703226,19.73871,73.733871,106.9,29.43871,18.112903,79.314516,53.3,30.412903,18.545161,73.104839,21.5,29.054839,17.941935,80.354839,148.3,22.180645,12.309677,69.354839
"92",2007-08-01,9,25.577419,12.090323,81.741935,87.4,23.046667,12.556667,74.325,84.8,19.316129,8.96129,74.879032,287.1,24.28,14.353333,75.141667,121.4,25.816667,13.716667,83.491667,134.4,22.6040933096757,16.6439013494075,106.729462129959,0,25.412903,12.967742,71.717742,411.3,26.853333,14.066667,77.725,172.9,23.443333,12.756667,93.483333,16.6,27.776667,14.353333,75.058333,124.1,28.426667,17.143333,79.233333,125.2,25.603333,15.613333,77.941667,131.9,25.906667,13.196667,79.833333,195.2,26.743333,14.966667,72.9,63.8,28.432258,17.751613,79.822581,0,25.390323,13.758065,64.895161
"93",2007-09-01,7,24.016667,11.98,82.85,168.1,19.632258,9.996774,76.120968,249,16.17,7.043333,80.233333,70.7,21.506452,11.470968,75.612903,86.9,21.96129,10.864516,83.903226,95.8,23.8654330518954,16.8612981745126,105.857609239084,6,28.41,15.053333,69.625,64.9,23.445161,10.748387,82.419355,79.3,21.283871,8.93871,91.516129,136.8,23.06129,12.025806,84.58871,85.9,25.125806,13.180645,76.185484,220.7,22.345161,12.822581,81.653226,131.7,22.687097,11.26129,78.766129,89.4,22.454839,11.664516,76.516129,77.8,28.216667,18.136667,76.85,15.7,27.86,15.563333,64.358333
"94",2007-10-01,1.3,25.751613,6.935484,77.741935,160.2,15.923333,7.686667,81.691667,37.5,20.96129,9.954839,72.459677,211.4,18.036667,8.853333,80.733333,197.4,17.69,7.993333,90.858333,39.5,24.4552656903777,17.853429585344,93.5998550752339,108.2,28.396774,16.787097,74.443548,156.9,19.813333,9.453333,85.475,154.4,18.306667,8.136667,93.525,121.6,19.336667,7.78,84.766667,43.8,23.373333,11.953333,81.233333,124.8,18.09,9.82,85.691667,157.7,17.46,8.176667,85.541667,189,18.706667,9.473333,79.891667,18.4,30.370968,19.974194,75.258065,109.3,28.290323,16.983871,71.790323
"95",2007-11-01,29.3,26.903226,12.222581,75.33871,73,19.606452,11.03871,78.290323,110.3,19.822581,10.332258,78.282258,29,24.109677,13.416129,65.951613,72.8,22.645161,12.096774,90.427419,14.9,24.3975603768909,19.6845568660307,97.4042976433702,210.9,26.2,16.78,75.983333,24.6,26.012903,11.954839,79.725806,51.8,22.322581,8.254839,84.354839,297.3,19.293548,10.012903,87.766129,21.6,26.116129,11.716129,75.177419,138.4,21.216129,13.058065,83.725806,176.8,21.025806,12.748387,84.596774,50.9,23.574194,14.170968,76.120968,103.4,31.916667,21.51,74.55,219.9,26.09,16.726667,75.858333
"96",2007-12-01,28.8,25.82,12.41,72.875,198.5,19.464516,9.832258,76.016129,224.8,19.086667,8.33,75.691667,121.6,23.3,13.821053,69.921053,129.6,21.403226,10.541935,89.935484,19.7,29.443888088191,20.8891483982658,89.0578015105019,213.1,28.983871,18.56129,74.330645,104.8,25.135484,13.322581,77.983871,157.1,21.754839,10.541935,79.806452,141.8,23.045161,10.26129,78.072581,187,26.909677,14.019355,75.016129,121.9,21.090323,11.435484,80.233871,99.8,21.006452,9.770968,82.580645,132.5,22.690323,11.277419,77.862903,149,31.232258,22.058065,79.137097,230.9,28.703226,18.677419,72.266129
"97",2008-01-01,132.1,28.080645,17.003226,76.282258,144.1,18.463333,8.826667,75.016667,408.1,21.422581,12.896774,83.443548,166.5,20.823333,10.686667,71.716667,81.9,20.67,9.443333,82.325,8.4,31.7259082163262,21.666845688398,75.8301408376686,280.6,27.222581,18.483871,78.604839,137,24.04,10.553333,74.25,81.3,22.146667,9.37,75.966667,284.2,24.226667,14.64,83.016667,86.7,27.783333,13.156667,67.341667,156.5,21.33,12.063333,76.8,120.8,20.946667,10.236667,75.141667,80.9,22.75,10.713333,70.625,145.5,30.935484,21.664516,81.072581,318.5,26.66129,18.445161,77.629032
"98",2008-02-01,307.9,27.086667,17.486667,81.825,309.6,21.235484,13.109677,79.564516,146.5,23.956667,13.87,76.491667,319,24.293548,15.435484,78.475806,383.4,24.080645,14.158065,77.459677,156.4,25.1496342748371,21.5593121136646,88.1837186583968,274.1,28.782759,18.831034,77.586207,356.5,27.141935,16.36129,77.854839,316.5,23.454839,14.564516,85.717742,242.1,26.264516,15.135484,80.677419,95.4,30.070968,18.158065,73.064516,219.5,24.141935,15.764516,78.524194,255.3,24.587097,14.929032,76.451613,483.5,26.041935,15.467742,75.75,156.5,32.248276,22.306897,81.327586,236.3,28.289655,19.003448,76.62931
"99",2008-03-01,208,27.567742,18.487097,80.66129,70.3,24.95,14.716667,73.541667,107,26.3,14.66129,67.677419,126.7,27.326667,16.79,69.141667,123.6,29.383333,15.933333,65.466667,127.6,25.9727161558,22.6854940783983,96.8827898878717,214.2,27.632258,18.674194,76.951613,98.8,30.813333,17.54,68.091667,94.5,24.813333,14.943333,80.591667,208.2,29.96,18.816667,78.775,196.9,30.496667,17.546667,70.775,21.8,27.833333,17.686667,73.591667,43.9,29.24,17.186667,67.308333,47.9,31.116667,17.483333,63.575,139.1,32.335484,22.667742,82.104839,180.8,27.387097,18.625806,75.491935
"100",2008-04-01,286.3,29.148387,19.651613,81.58871,85.8,26.222581,15.635484,73.629032,191.9,24.687097,14.977419,76.887097,43.7,29.667742,17.83871,60.806452,100.5,30.709677,17.13871,79.41129,72.8,27.2563363968468,21.8236154682904,105.685080176668,122.5,26.336667,17.263333,78.05,85.7,32.690323,17.967742,60.790323,46.8,28.054839,15.235484,70.927419,262.5,28.735484,18.383871,80.951613,39.1,32.348387,18.935484,65.572581,120.6,29.135484,18.445161,71.741935,31.7,30.845161,18.093548,66.024194,40.3,33.006452,18.948387,59.709677,88,32.683333,22.403333,82.216667,96.6,25.986667,17.513333,74.675
"101",2008-05-01,181.6,31.121429,19.546429,79.1875,269.6,25.670968,16.145161,76.096774,54.6,26.682143,17.085714,79.892857,170.3,27.43871,18.029032,73.08871,126.6,28.758065,17.251613,85.193548,59.1,21.5382822607964,20.8733261876855,115.233197212993,72.9,22.809677,13.525806,76.467742,126.6,31.070968,18.554839,70.919355,156.2,26.241935,16.274194,81.169355,272.7,28.435484,19.109677,83.427419,359.8,29.146667,19.46129,79.379032,169.6,29.045161,19.429032,75.491935,162.1,29.774194,18.13871,75.306452,126.3,31.512903,18.951613,67.879032,39.4,30.067742,19.364516,82.419355,80.3,22.925806,13.929032,70.741935
"102",2008-06-01,98.2,30.177419,19.690323,81.112903,144.5,26.557143,17.821429,79.785714,97.6,26.796774,16.209677,76.733871,159.9,28.742857,19.789286,77.544643,126.9,29.939286,18.721429,85.4375,171.6,20.1095249170563,20.03588745332,119.829074246655,68.5,22.463333,13.093333,79.85,136.9,32.135714,20.828571,76.4375,150.7,27.646429,17.632143,83.6875,105.5,29.071429,19.457143,81.348214,270.8,30.892857,20.55,82.633929,111.4,30.232143,20.689286,75.241071,165.4,30.25,19.564286,78.660714,131.7,31.921429,20.289286,72.651786,29.6,28.896667,18.456667,80.85,78.2,22.55,13.253333,76.75
"103",2008-07-01,33.8,27.48,15.886667,80.383333,90.6,26.232258,17.090323,79.983871,22.9,24.82,13.54,69.641667,17.3,28.216667,18.6125,78.234375,44.7,29.790323,17.541935,87.048387,116.4,20.1404204765698,18.6921763553644,104.022517989151,0,23.993548,11.816129,72.596774,37.7,32.741935,18.845161,71.346774,55.6,28.125806,16.219355,78.669355,149.4,28.164516,17.032258,79.604839,96.2,31.766667,20.033333,83.991935,72.6,29.245161,20.019355,78.201613,131.7,29.212903,18.351613,83.290323,44,31.654839,18.883871,72.556452,26.5,27.870968,16.574194,84.080645,0,24.322581,12.551613,62.91129
"104",2008-08-01,15.7,26.309677,12.803226,80.612903,24.2,24.103333,13.733333,75.066667,218.7,21.125806,10.270968,78.83871,197,22.722581,13.177419,68.5686136251995,10.4,28.416667,14.693333,75.716667,55.9,21.6403914371507,18.8452988671755,113.740118291615,81.3,24.977419,14.467742,74.306452,26.2,31.033333,15.186667,65.958333,16.3,25.603333,13.093333,78.825,199.2,25.42,14.203333,80.075,33.3,30.783333,17.1,83.116667,31,27.55,16.23,74.05,25.6,27.246667,13.93,80.091667,7.5,30.493333,15.47,65.158333,50.2,29.5,18.132258,79.314516,78.5,24.996774,14.577419,69.725806
"105",2008-09-01,29.9,24.19,10.446667,80.433333,134.7,20.764516,11.129032,78.556452,64.2,16.736667,6.396667,79.316667,80.5,17.88,8.943333,68.8830468212599,139.1,23.596774,12.225806,72.346774,72.6,23.4315487243822,19.5905752643597,112.672975681039,37.6,23.603333,13.906667,74.116667,239.3,25.23871,13.058065,79.556452,87.6,21.63871,10.883871,86.201613,78.2,21.329032,11.319355,86.459677,82,26.593548,14.451613,88.314516,106.1,23.887097,13.712903,79.951613,96.5,23.76129,12.103226,83.201613,156.1,24.619355,14.229032,73.725806,11.6,28.958621,18.883333,78.783333,43.9,23.52,13.993333,71.3
"106",2008-10-01,34,24.63871,13.187097,80.040323,82.9,15.883333,7.366667,79.691667,261.4,16.293548,6.503226,81.241935,144.8,17.148387,8.609677,69.7497637295322,46.6,17.543333,7.166667,80.316667,57.4,22.7684746944752,19.6613414248921,101.009754539532,114.7,27.158065,16.780645,75.516129,108.5,20.093333,8.44,83.991667,80.5,18.033333,6.9,85.333333,71.3,21.323333,9.633333,82.833333,82.6,22.456667,10.146667,88.241667,57.1,18.863333,9.646667,81.95,76.8,18.48,7.316667,83.816667,102,18.876667,8.17,79.066667,67.3,30.370968,20.854839,78.056452,161.4,26.835484,16.803226,75.540323
"107",2008-11-01,6.3,25.422581,12.170968,76.806452,97.8,15.141935,6.277419,77.548387,258,21.223333,9.548387,75.153226,240.4,22.506452,12.477419,79.1594468008195,136.2,16.490323,6.83871,76.427419,50.1,23.1472799529217,21.4617891967846,107.62802936349,132.4,26.633333,17.016667,76.083333,130,18.96129,8.651613,82.33871,302.5,17.829032,9.2,89.072581,126.6,22.048387,10.63871,82.669355,249.7,22.887097,12.619355,92.298387,57.2,17.503226,8.03871,79.25,91.4,17.16129,6.180645,83.290323,122.1,17.567742,7.464516,76.137097,526.8,29.086667,21.763333,83.975,165.1,26.356667,17.16,77.583333
"108",2008-12-01,65.9,28.826667,16.006667,75.683333,257.9,20.825806,10.319355,72.725806,494.4,19.69,10.996667,85.916667,440,21.236667,12.856667,74.465668146803,293.7,22.022581,10.812903,75.903226,86.4,28.8050384230411,22.2282163096853,90.6954264974853,133.9,27.319355,17.090323,75.306452,221.6,25.219355,12.135484,77.370968,92.6,21.435484,9.229032,80.419355,39,23.383871,9.080645,72.983871,90.6,25.616129,12.993548,85.927419,264.5,23.135484,11.832258,76.798387,164.5,23.245161,11.4,79.580645,193.7,23.53871,12.8,72.580645,163.5,30.322581,21.935484,83.467742,220.2,27.274194,17.16129,76.08871
"109",2009-01-01,196.2,27.464516,17.970968,80.895161,411.7,19.22,10.876667,83.558333,182.6,23.667742,12.364516,77.798387,171.9,25.470968,15.283871,79.7246757593804,361.8,20.76,11.286667,81.8,29.8,31.3225629584655,22.5482932495541,84.225819104231,355.2,27.835484,18.819355,77.467742,334.7,23.626667,13.546667,82.216667,369.2,21.936667,13.19,86.266667,73.5,25.973333,12.68,72.341667,237.9,27.81,17.02,77.375,293.7,21.99,13.806667,82.333333,345.3,20.846667,12.536667,85.175,224.9,22.716667,12.686667,79.183333,231.9,31.548387,22.903226,82.306452,351.8,27.283871,18.86129,82.782258
"110",2009-02-01,365.4,31.266667,19.85,76.466667,145.1,22.693548,12.022581,75.016129,179.5,27.566667,17.08,78.825,231.7,29.33,19.236667,75.2812978551584,129.8,25.922581,13.651613,70.370968,44.5,24.1873699237491,22.6607155600559,94.5154109186666,179.2,29.946429,19.982143,77.0625,188.9,28.535484,15.845161,76.725806,204.8,23.693548,14.064516,83.298387,216,24.587097,12.906452,74.548387,364.1,29.029032,16.732258,78.314516,125,25.125806,14.467742,75.008065,108.7,25.451613,13.483871,75.290323,176.3,27.948387,14.9,68.58871,46,32.875,23.539286,78.196429,200.2,29.342857,19.928571,75.455357
"111",2009-03-01,330.4,29.429032,19.351613,81.008065,359.5,26.573333,17.576667,83.125,142.3,27.474194,16.545161,73.459677,81,28.96129,19.193548,75.6403469077927,469.8,29.133333,18.753333,78.75,8.1,26.755143361211,22.2344887299478,101.071077907741,97.2,29.116129,19.780645,74.556452,320.9,31.353333,20.013333,79.608333,173.9,28.616667,17.846667,81.433333,76.6,28.253333,14.686667,68.675,203.8,31.743333,21.02,80.4,287.6,27.966667,19.756667,81.675,480.9,28.3,19.006667,82.375,672.2,30.463333,20.156667,78.341667,126.5,33.532258,23.209677,81.9379960062234,125.7,28.746667,19.989286,77.092593
"112",2009-04-01,208.6,31.625806,19.858065,77.991935,232.6,26.393548,17.003226,79.629032,280.3,26.164516,17.577419,84.233871,163.6,28.519355,20.029032,76.2463596420745,211.6,30.129032,18.809677,73.193548,101.8,26.6256553538056,22.819147558467,106.902716645257,54.2,25.98,17.056667,75.858333,202.9,31.929032,20.535484,75,134,27.190323,17.287097,82.604839,192.6,27.358065,17.53871,81.612903,240.9,30.174194,20.4,84.185484,143.8,28.954839,19.935484,76.282258,305.7,29.767742,19.716129,75.943548,214.5,31.93871,19.803226,72.475806,168.5,31.443333,22.146667,87,69.6,25.566667,16.87037,79.115385
